CO_ENTIDADE,NO_ENTIDADE
27035832,ESCOLA ESTADUAL TEOTONIO VILELA
27035840,ESCOLA ESTADUAL PROFª GUIOMAR DE ALMEIDA PEIXOTO
27035875,ESCOLA ESTADUAL DOM OTAVIO BARBOSA AGUIAR
27035883,ESCOLA ESTADUAL DEPUTADO NENOI PINTO
27035930,ESCOLA ESTADUAL DR JULIO AUTO
27035948,ESCOLA ESTADUAL DR FERNANDES LIMA
27035980,ESCOLA ESTADUAL PROFESSORA MIRAN MARROQUIM DE QUINTELLA CAVALCANTE
27035999,ESCOLA MONSENHOR BATISTA
27036014,ESCOLA ESTADUAL OTACILIO HOLANDA DE ANDRADE
27036022,ESCOLA ESTADUAL PROFESSORA IRENE GARRIDO
27036030,ESCOLA SESI DE EDUCACAO BASICA INDUSTRIAL ABELARDO LOPES
27036049,ESCOLA MUNICIPAL ZANELI CALDAS
27036057,ESCOLA ESTADUAL DE CEGOS CYRO ACCIOLY
27036065,ESCOLA MUNICIPAL DOUTOR ORLANDO ARAUJO
27036081,ESCOLA MUNICIPAL ANTONIO SEMEAO LAMENHA LINS
27036090,ESCOLA MUNICIPAL ARNON AFONSO FARIAS DE MELO
27036103,ESCOLA MUNICIPAL CLETO MARQUES LUZ
27036120,ESCOLA MUNICIPAL DOM ANTONIO BRANDAO
27036138,ESCOLA MUNICIPAL DOUTOR POMPEU SARMENTO
27036146,CMEI GRACILIANO RAMOS
27036154,CMEI JOAO XXIII
27036189,ESCOLA MUNICIPAL DOUTOR JOSE HAROLDO DA COSTA
27036197,ESCOLA MUNICIPAL PROFESSOR LENILTO ALVES SANTOS
27036200,ESCOLA MUNICIPAL LUIZA OLIVEIRA SURUAGY
27036219,CMEI LUIZ CALHEIROS JUNIOR
27036227,ESCOLA MUNICIPAL MAJOR BONIFACIO SILVEIRA
27036235,ESCOLA MUNICIPAL MARECHAL FLORIANO PEIXOTO
27036251,ESCOLA MUNICIPAL PADRE PINHO
27036260,ESCOLA MUNICIPAL PEDRO CAFE
27036278,ESCOLA MUNICIPAL PEDRO SURUAGY
27036286,ESCOLA MUNICIPAL ALMEIDA LEITE
27036294,ESCOLA MUNICIPAL PROFESSOR DONIZETTE CALHEIROS
27036308,ESCOLA MUNICIPAL PROFESSORA EULINA RIBEIRO ALENCAR
27036324,ESCOLA MUNICIPAL SUZEL DANTAS
27036332,ESCOLA MUNICIPAL RUI PALMEIRA
27036340,ESCOLA MUNICIPAL SERGIO LUIZ PESSOA BRAGA
27036359,ESCOLA MUNICIPAL SILVESTRE PERICLES
27036375,ESCOLA MUNICIPAL JAIME DE ALTAVILLA
27036391,ESCOLA MUNICIPAL PROFESSOR CORINTHO DA PAZ
27036405,ESCOLA MUNICIPAL PROFESSOR ANTIDIO VIEIRA
27036413,ESCOLA MUNICIPAL HIGINO BELO
27036421,ESCOLA ESTADUAL MANOEL SIMPLICIO DO NASCIMENTO
27036430,ESCOLA ESTADUAL PROFESSORA ANA COELHO PALMEIRA
27036448,ESCOLA ESTADUAL DEPUTADO RUBENS CANUTO
27036464,ESCOLA ESTADUAL JARSEN COSTA
27036480,ESCOLA ESTADUAL PASTOR JOSE TAVARES DE SOUZA
27036499,ESCOLA ESTADUAL TARCISIO DE JESUS
27036510,ESCOLA DIOGENES JUCA BERNARDES
27036553,ESCOLA ESTADUAL DR RODRIGUEZ DE MELO
27036561,ESCOLA ESTADUAL DRª EUNICE DE LEMOS CAMPOS
27036588,ESCOLA ESTADUAL ENGENHEIRO EDSON SALUSTIANO DOS SANTOS
27036600,ASSOCIACAO PESTALOZZI MACEIO ESC ESPEC Mª DO ESPIRITO SANTO
27036626,ESCOLA SAO RAPHAEL
27036642,ESCOLA ESTADUAL PROF EDUARDO DA MOTA TRIGUEIROS
27036650,ESCOLA ESTADUAL ALBERTO TORRES
27036669,ESCOLA ESTADUAL JORNALISTA FREITAS NETO
27036677,ESCOLA ESTADUAL PADRE CABRAL
27036685,ESCOLA ESTADUAL PROFESSOR ROSALVO LOBO
27036707,ESCOLA ESTADUAL PROF EDUARDO ALMEIDA DA SILVA
27036723,ESCOLA ESTADUAL MARIA AMALIA
27036758,ESCOLA ESTADUAL LIONS MACEIO PAJUCARA
27036782,ESCOLA ESTADUAL MOREIRA E SILVA
27036790,ESCOLA ESTADUAL NOEL NUTELS
27036804,CMEI NOSSA SENHORA DA GUIA
27036812,ESCOLA O PATINHO FEIO
27036839,ESCOLA MUNICIPAL DOUTOR JOSE BANDEIRA DE MEDEIROS
27036863,ESCOLA MUNICIPAL PROFESSOR DERALDO CAMPOS
27036880,CMEI PROFESSORA MARIA DE LOURDES VIEIRA
27036898,CMEI MARECHAL JOAO BATISTA MASCARENHAS DE MORAES
27036901,CMEI MONSENHOR LUIS BARBOSA
27036910,CMEI DOUTOR ANTONIO MARIO MAFRA
27036960,ESCOLA ESTADUAL PRINCESA ISABEL
27036987,ESCOLA ESTADUAL PROF JOSE DA SILVEIRA CAMERINO
27036995,ESCOLA ESTADUAL PROFESSOR JOSE VITORINO DA ROCHA
27037010,ESCOLA ESTADUAL PROF PEDRO TEIXEIRA DE VASCONCELOS
27037037,ESCOLA ESTADUAL PROFESSOR THEONILO GAMA
27037045,ESCOLA ESTADUAL PROF VIRGINIO DE CAMPOS
27037053,ESCOLA ESTADUAL PROFESSORA MARGAREZ MARIA SANTOS LACET
27037061,ESCOLA ESTADUAL PROFª MARIA JOSE LOUREIRO
27037088,ESCOLA ESTADUAL ROMEU DE AVELAR
27037118,ESCOLA ESTADUAL ROTARY
27037142,ESCOLA ESTADUAL PROFª JOSEFA CONCEICAO DA COSTA
27037150,ESCOLA ESTADUAL PROFESSORA EROTILDES R SALDANHA
27037169,COLEGIO SANTA ROSA
27037185,ESCOLA ESTADUAL SANTA TEREZA D AVILA
27037223,IFAL - CAMPUS MACEIO
27037258,ESCOLA ESTADUAL PROFESSOR JOSE REMI LIMA
27037380,COLEGIO DINAMICO
27037428,ESCOLA ESTADUAL DOM ADELMO MACHADO
27037525,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SANTO ANTONIO
27037568,ESCOLA MUNICIPAL DOUTOR BALTAZAR DE MENDONCA
27037614,ESCOLA MUNICIPAL JOSE CORREIA COSTA
27037681,ESCOLA MUNICIPAL DOUTOR JOSE CARNEIRO
27037800,ESCOLA MUNICIPAL KATIA PIMENTEL ASSUNCAO
27037860,ESCOLA MUNICIPAL MANOEL PEDRO DOS SANTOS
27038068,CMEI WALTER PITOMBO LARANJEIRAS
27038084,CMEI PROFESSOR MANOEL COELHO NETO
27038246,FUNDACAO CASA DO ESPECIAL
27038297,ESCOLA ESTADUAL DR JOSE MARIA CORREIA DAS NEVES
27038319,ESCOLA ESTADUAL MAJ EDUARDO EMILIANO DA FONSECA
27038440,ESCOLA NOSSA SENHORA DO AMPARO
27038467,ESCOLA ESTADUAL CINCINATO PINTO
27038475,ESCOLA DE 1º GRAU IRMAO AMBROSIO
27038483,ESCOLA ESTADUAL OVIDIO EDGAR DE ALBUQUERQUE
27038491,ESCOLA ESTADUAL CAPITAO ALVARO VICTOR
27038505,ESCOLA ESTADUAL D PEDRO II
27038521,ESCOLA ESTADUAL JOSE OLIVEIRA SILVA
27038556,ESCOLA ESTADUAL DR MIGUEL GUEDES NOGUEIRA
27038564,ESCOLA ESTADUAL PROFª AURELINA PALMEIRA DE MELO
27038572,ESCOLA ESTADUAL PROF ANISIO TEIXEIRA
27038580,ESCOLA ESTADUAL PROFESSOR MARIO BROAD
27038599,ESCOLA ESTADUAL PROF SEBASTIAO DA HORA
27038637,ESCOLA ESTADUAL TAVARES BASTOS
27038645,ESCOLA MUNICIPAL TEREZA DE JESUS
27038653,ESCOLA ESTADUAL THOMAZ ESPINDOLA
27038688,COLEGIO GUIMARAES
27038696,ESCOLA ESTADUAL MARIA ROSALIA AMBROZZIO
27038734,ESC ESTADUAL PROF EDMILSON DE VASCONCELOS PONTES
27038980,ESCOLA MUNICIPAL HERMINIO CARDOSO
27039005,ESCOLA ESTADUAL PROFº CARLOS POVINA CAVALCANTE
27039013,ESCOLA ESTADUAL JORNALISTA RAUL LIMA
27046346,ESCOLA DE EDUCACAO BASICA PROFESSORA IZABEL CRISTINA VELOSO
27046362,ATUAL CURSOS EDUCACAO BASICA
27046397,ESCOLA MUNICIPAL PROFESSORA JAREDE VIANA DE OLIVEIRA
27046419,ESCOLA ESPACO EDUCAR
27046443,COLEGIO BATISTA MORIAH LTDA
27046559,ESCOLA MUNDO FELIZ
27046583,ESCOLA DE ENSINO FUNDAMENTAL LIMA BARRETO
27046591,ESCOLA WILLAMES FREIRE
27046710,ESCOLA NOSSA SENHORA DO CARMO
27046761,ESCOLA DE ENSINO FUNDAMENTAL MODERNA
27046788,ESCOLA MONTE SIAO
27046800,COLEGIO MANOEL CANDIDO
27046826,ESCOLA DE ENSINO FUNDAMENTAL O MORANGUINHO
27046842,ESCOLA EDUCACIONAL FREIRE
27046877,CENTRO EDUCACIONAL JORGE DE LIMA
27046893,ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PEQUENOS BRILHANTES
27046907,ESCOLA DE EDUCACAO BASICA NOVA VIDA
27046940,COLEGIO FRANCISCO DE PAULA
27046974,INSTITUTO EDUCACIONAL BRASIL
27046982,ESCOLA AQUARELA DO SABER
27047032,INSTITUTO EDUCACIONAL MONTE SINAI
27047059,ESCOLA DE EDUCACAO BASICA MOURA CARVALHO
27047113,ESCOLA ARTE DO SABER
27047121,ESCOLA BOA SEMENTE
27047245,CENTRO EDUCACIONAL TABERNACULO
27047270,COLEGIO AUTENTICO
27047296,COLEGIO MAURICIO DE SOUSA
27047326,ESCOLA DE ED BASICA FLOR DE LIS
27047334,COLEGIO LEONARDO DA VINCI
27047407,INSTITUTO EDUCACIONAL CAMINHO FELIZ
27047423,CENTRO EDUCACIONAL APRENDENDO BRINCANDO
27047431,COLEGIO SAO JORGE
27047440,ESCOLA DE EDUCACAO BASICA SAO MATHEUS
27047466,CMEI PROFESSORA MARIA IVONE SANTOS DE OLIVEIRA
27047504,TENORIO XAVIER LTDA
27047571,ESCOLA DE EDUCACAO BASICA SAO CARLOS LTDA
27047806,ESCOLA E ENSINO FUNDAMENTAL BOM PASTOR
27047849,UNIDADE INTEGRADA SESI SENAI CARLOS GUIDO FERRARIO LOBO
27047920,CENTRO EDUCACIONAL DE SANTA BARBARA LTDA
27048012,ESCOLA DE EDUCACAO BASICA SAO JUDAS TADEU LEBEUS
27048047,COLEGIO SANTA CLARA
27048098,CENTRO PEDAGOGICO ENSINAR E CONSTRUIR
27048144,ESCOLA DE EDUCACAO BASICA AGAPE
27048152,INSTITUTO EDUCACIONAL RENASCER
27048381,ESCOLA NOVO HORIZONTE LTDA
27048403,CASA ESCOLA TERESA DE LISIEUX
27048438,CMEI GOVERNADOR LUIS ABILIO DE SOUSA NETO
27048454,ESCOLA PEQUENOS BRILHANTES LTDA - ME
27048462,ESCOLA DE EDUCACAO BASICA MENINO JESUS
27048519,ESCOLA MAMAE CORUJA
27048527,ESCOLA MARIA DE FATIMA
27048543,ESCOLA TECNICA RESIDENCIA SAUDE
27048802,ESCOLA APRENDER A CRESCER
27048853,ESCOLA PADRE PIERE VIGNE ME
27048896,ESCOLA ESPACO DO SABER SANTA CLARA
27048977,ESPACO EDUCACIONAL RUI BARBOSA
27048993,ESCOLA CRECHE AMELIA SANGREMAN LTDA
27049027,CENTRO DE EDUCACAO TECNOLOGICA DE ALAGOAS
27049116,ESCOLA DE EDUCACAO BASICA NOVO CORACAO
27049124,COLEGIO BOM SAMARITANO LTDA
27049140,ELITE INTEGRAL LTDA
27049213,CMEI PROFESSORA MARIA APARECIDA BEZERRA NUNES
27049248,COLEGIO SIGMA
27049485,ESCOLA EDJANE PEREIRA CAMPOS ME
27049540,COLEGIO BARBOSA CARVALHO
27049841,ESCOLA MENTES BRILHANTES
27049850,SISTEMA EDUCACIONAL SAO PHILLIP
27049876,FACULDADE INTEGRADA TIRADENTES - PRONATEC
27049949,ESCOLA CRISTO REDENTOR
27049957,CENTRO DE EDUCACAO PROFISSIONAL NAPOLEAO BARBOSA - CEP NB
27049981,ESCOLA DE ENSINO FUNDAMENTAL PAULO FREIRE
27050041,ESCOLA ESTADUAL DE EDUCACAO BASICA EDUCADOR PAULO JORGE DOS SANTOS RODRIGUES
27050289,COLEGIO CARVALHO LTDA-ME II
27050300,CENTRO DE PROFISSIONALIZACAO E EDUCACAO DOS PALMARES EIRELI - EPP
27050327,ESCOLA SEMENTE DO SABER
27050343,ANCTEC - CURSOS TECNICOS E FORMACAO CONTINUADA
27050408,ESCOLA CRECHE PEQUENOS PASSOS
27050424,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC AL
27050432,UNIT - UNIDADE MACEIO
27050459,ESCOLA DE EDUCACAO BASICA DEI ANGELIS LTDA-ME
27050491,ASSOCIACAO CASA DE UM NOVO CAMINHO
27050637,DUARTE E DANTAS COLEGIO E CURSO LTDA
27050823,CENTRO DE ENSINO PROFISSIONALIZANTE SANTA JULIANA LTDA EPP
27050866,TESOURO DA CRIANCA
27050890,ESCOLA FESTA DAS LETRAS
27050904,CENTRO EDUCACIONAL SANTA TEREZINHA
27050963,CENTRO EDUCACIONAL NOVA ALIANCA
27051005,ESCOLA DE EDUCACAO BASICA MUNDO DAS CRIANCAS
27051013,ESCOLA DE EDUCACAO BASICA CRISTO REDENTOR
27051021,ESCOLA DE EDUCACAO BASICA MANTO SAGRADO
27051064,CENTRO EDUCACIONAL SEMEAI
27051102,ACONCHEGO ESCOLA DE TEMPO INTEGRAL LTDA-ME
27051161,CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL E TECNOLOGICO DE MACEIO DICIONARISTA AURELIO BUARQUE DE HO
27051218,CRECHE ESCOLA EDUCAR LTDA EPP
27051242,ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL TIA AMELIA
27051307,COLEGIO ROSITA
27051323,ESCOLA PEDAGOGICA PILARES DA EDUCACAO
27051340,MAPLE BEAR CANADIAN SCHOOL MACEIO
27051439,ESCOLA DE EDUCACAO BASICA LUCENA LIMA
27051480,COLEGIO ANDRADE
27051560,CENTRO EDUCACIONAL PRECIOSA SEMENTE
27051625,COLEGIO INTEGRADO
27051684,ESCOLA MUNICIPAL GASTONE LUCIA DE CARVALHO BELTRAO
27051692,CMEI PROFESSORA SONIA MARIA SOUZA CAVALCANTI
27051706,CMEI JOSE MADLTTON VITOR DA SILVA
27051714,CMEI PROFESSORA FULVIA MARIA DE BARROS MOTT ROSEMBERG
27051722,CMEI ANA CAROLINA GALINA FORTES FERREIRA SANTIAGO
27051757,IFAL - CAMPUS MACEIO BENEDITO BENTES
27051781,CMEI PROFESSORA MARIA SALETE DA SILVA
27051889,COLEGIO SANTA AMELIA UNIDADE GRUTA
27051935,ESCOLA OFICINA DO SABER
27052001,UNIVERSIDADE DOS BAIXINHOS ESCOLA DE EDUCACAO BASICA
27052036,CRECHE ESCOLA SIMEI
27052133,ESCOLA DE TEMPO INTEGRAL LUZ DIVINA
27052370,ESCOLA DE EDUCACAO BASICA MEUS PRIMEIROS PASSOS
27052389,ESCOLA MUNICIPAL JOAO FEITOSA
27052397,CMEI PROFESSORA MARIA JOSE DE OLIVEIRA
27052400,CMEI MESTRA VIRGINIA MORAES DA SILVA
27052451,ESCOLA ADONNAY
27052478,CASA ESCOLA CORA CORALINA
27052494,ESCOLA FUTURO BRILHANTE
27052516,CENTRO EDUCACIONAL AQUARELA LTDA
27052532,ESCOLA DE EDUCACAO BASICA PRINCIPE DA PAZ
27052583,CENTRO DE EDUCACAO FLOR DO BAIRRO
27052591,ESCOLA CRECHE 3 DE ABRIL
27052664,ESCOLA ESPACO CONSTRUIR
27052699,ESCOLA PEDAGOGICA DEUS ALTISSIMO
27052761,ESPACO EDUCACIONAL CONSTRUINDO O FUTURO
27052770,ESCOLA DE EDUCACAO BASICA SANTANA CAMPOS LTDA ME
27052800,COLEGIO SAGRADO CORACAO DE JESUS
27052826,ESCOLA DE EDUCACAO BASICA KADOSH
27052834,ESCOLA CRECHE CLUBE DA ALEGRIA
27052850,EDUCATIVO KIDS
27052885,COLEGIO SAMPAIO
27053008,CNSA KIDS
27053075,ESCOLA DE EDUCACAO BASICA ESTRELA DE DAVI
27053113,GRAU TECNICO MACEIO
27053130,CENTRO EDUCACIONAL BRILHANDO NO VIVER
27053180,ESCOLA LAPIS NA MAO - LIRIO DOS VALES
27053210,ESCOLA FLORESCER
27053270,ESCOLA PEQUENOS BRILHANTES
27053296,ESCOLA DESCANSO DA MAMAE
27053300,ESCOLA ANGELOS
27053369,CMEI PROFESSOR SILVANIO BARBOSA DOS SANTOS
27053385,CMEI PROFESSORA DULCINETE BARROS ALVES
27053504,ESPACO EDUCACIONAL MENINO JESUS
27053520,ESCOLA ESTADUAL MANUEL BALTAZAR PEREIRA DIEGUES JUNIOR
27053539,COLEGIO ADOLETA
27053547,ESCOLA DE EDUCACAO BASICA ANJO DE LUZ
27053580,CENTRO EDUCACIONAL MATERNO CORACAO
27053598,COLEGIO IEP LTDA
27053610,ESCOLA RODRIGUES SILVA
27053644,CENTRO DE EDUCACAO BASICA SPACE KIDS LTDA
27053717,MULTIPLO ESCOLA DE ENSINO FUNDAMENTAL E MEDIO LTDA
27053776,ESCOLA DE EDUCACAO BASICA DIVINA PASTORA
27053806,CMEI MARTHA CELIA DE VASCONCELLOS BERNARDES
27053865,ESCOLA DE EDUCACAO INFANTIL LACOS DO SABER
27053989,ESCOLA DE EDUCACAO BASICA FELIX ALAGOANO
27053997,SOCIEDADE DE EDUCACAO BASICA DE ALAGOAS LTDA
27054004,SOCIEDADE INTEGRADA DE EDUCACAO E CULTURA LTDA
27054012,SOCIEDADE LINCEANA DE EDUCACAO LTDA
27054047,CENTRO DE ESTUDOS PEDAGOGICOS DE MACEIO LTDA - ME
27054136,ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES BEZERRA NUNES
27054179,COLEGIO FENIX
27054195,COLEGIO FOCUS
27054217,COLEGIO DE ENSINO INFANTIL E FUNDAMENTAL PIM PIM
27054268,CENTRO EDUCACIONAL RECANTO DO SABER
27054284,COLEGIO EDUCARPE LTDA
27054292,CENTRO EDUCACIONAL BENEDITO GOMES
27054446,CRECHE ESCOLA CANTINHO FELIZ
27054497,ESCOLA DE EDUCACAO BASICA MAMAE CORUJA
27054500,COLEGIO NOSSA SENHORA DO SANTISSIMO SACRAMENTO
27054551,COLEGIO SANTA ISABEL
27054560,ESCOLA EDUCACIONAL BASICA SEMEADOR
27054578,COLEGIO D LINS
27054632,CRECHE ESCOLA BUARQUE DE LIMA
27054640,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR JOSE CARLOS BORGES DA SILVA
27054705,CENTRO EDUCACIONAL RUTH ROCHA
27054730,ESCOLA DE EDUCACAO BASICA COLORIR
27054802,CMEI PROF EDVALDO ALBUQUERQUE DOS SANTOS
27054829,CMEI JOSE ORLANDO CAJE
27054837,ESCOLA MUNICIPAL PROFESSORA MARIA DA GRACAS SILVA
27054845,FAN TECH ESCOLA DE ENSINO TECNICO
27054896,CRECHE ESCOLA FRANCISCO DE ASSIS
27055051,ESCOLA BRILHANTE DO SABER
27055124,ESCOLA ESPACO SEGURO
27055213,ESPACO INTERACAO
27055248,ESPACO EDUCACIONAL SABER KIDS
27055272,CRECHE ESCOLA NOSSA SENHORA DE LOURDES
27055299,ESCOLA DE EDUCACAO BASICA CONSTRUTORES DO FUTURO
27214400,COLEGIO SAO JUDAS TADEU
27214540,ESCOLA DE CULTURA E CONHECIMENTOS DA CRIANCA CRIAR E RECREAR
27214737,COLEGIO SANTISSIMA TRINDADE
27214915,COLEGIO SAO JERONIMO LTDA
27215024,ESCOLA ESTADUAL AQUILINA BULHOES BARROS
27215032,COLEGIO D LINS
27215253,CMEI PADRE SILVESTRE VREDEGOOR
27215512,COLEGIO CRISTO REI
27215873,ESCOLA MUNICIPAL LINDOLFO COLLOR
27216136,ESCOLA ESTADUAL DEP GUILHERMINO DE OLIVEIRA
27216179,ESCOLA MUNICIPAL DOM MIGUEL FENELLON CAMARA
27216381,CENTRO EDUCACIONAL JORGE ASSUNCAO
27216390,ESCOLA MUNICIPAL ZUMBI DOS PALMARES
27216446,ESCOLA MUNICIPAL MARIA CARMELITA CARDOSO GAMA
27216489,ESCOLA MUNICIPAL PROFESSORA NEIDE DE FREITAS FRANCA
27216608,ESCOLA ESTADUAL MARCOS ANTONIO CAVALCANTI SILVA
27216616,ESCOLA ESTADUAL MANOEL DE ARAUJO DORIA
27216667,ESCOLA ESTADUAL DR JOSE MARIA DE MELO
27216845,COLEGIO FANTASTICO
27216977,ESCOLA MUNICIPAL TRADUTOR JOAO SAMPAIO
27217221,ESCOLA DE ENSINO FUNDAMENTAL NOSSA SENHORA APARECIDA
27218155,ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA I
27218163,CENTRO ESTADUAL DE EDUCACAO PROFESSORA WANDETTE GOMES DE CASTRO
27218180,SEB ESCOLAS DE ALTA PERFORMANCE LTDA
27218198,COLEGIO SANTISSIMO SENHOR
27218244,COLEGIO SANTA URSULA LTDA
27218961,AAPPE ASSOCIACAO DOS AMIGOS E PAIS DE PESSOAS ESPECIAIS
27219585,ESCOLA MUNICIPAL PROFESSORA HEVIA VALERIA MAIA AMORIM
27219666,FAMDOWN - FAMILIA ALAGOANA DOWN
27220036,ESCOLA ESTADUAL MARIA RITA LYRA DE ALMEIDA
27220044,COLEGIO TIRADENTES POLICIA MILITAR
27220052,ESCOLA ESTADUAL DR FRANCISCO MELO
27220621,INSTITUTO EDUCACIONAL MENINO JESUS
27220834,ESCOLA DE EDUCACAO BASICA MAHATMA GANDHI
27220885,COLEGIO CONTATO MACEIO
27221652,ESCOLA PROFº ELIAS PASSOS TENORIO PROJETO CRESCER
27222128,CENTRO EDUCACIONAL MIOSOTIS - ESCOLA DE ENSINO FUNDAMENTAL
27222144,ESCOLA CORALIA WANDERLEY
27222209,UNID ENS PRE-ESCOLAR SANTA URSULA LTDA
27222233,PROJETO ALT DE APOIO A MENINOS E MENINAS DE RUA
27222373,ESCOLA DE ENSINO FUNDAMENTAL NOSSO LAR I
27222446,CMEI BRENO AGRA
27222454,CMEI LEDA COLLOR DE MELLO
27222462,CRECHE LINDOLFO COLLOR
27222470,CMEI BENEVIDES EPAMINONDAS DA SILVA
27222489,CRECHE ROSANE COLLOR
27222497,CMEI MARIA LIEGE TAVARES DE ALBUQUERQUE
27222500,CMEI TEREZA DE LISIEUX
27222519,CRECHE SUZANA PALMEIRA
27222527,CMEI HERME MIRANDA
27222861,CMEI AGENOR FERNANDES PONTES
27222900,ESCOLA MUNICIPAL DRA ELIZABETH ANNE LYRA LOPES DE FARIAS
27222926,CMEI JOSE MARIA DE MELO
27222934,CMEI VICE-GOVERNADOR FRANCISCO MELLO
27222942,ESCOLA MUNICIPAL DOM HELDER CAMARA
27223183,ESCOLA DE ENSINO FUNDAMENTAL SANTA MARIA
27223191,COLEGIO GALILEU
27223213,COLEGIO 29 DE JULHO
27223329,CENTRO PEDAGOGICO PAULO FREIRE
27223345,ESPACO EDUCAR
27223361,ESCOLA DE EDUCACAO BASICA PADRAO
27223752,COLEGIO RUSSELL
27224546,CENTRO EDUCACIONAL DE JOVENS E ADULTOS PAULO FREIRE - CEJA
27224660,ESCOLA MUNICIPAL SELMA BANDEIRA
27224775,ESCOLA MUNICIPAL DOUTORA NISE DA SILVEIRA
27224783,ESCOLA MUNICIPAL CICERA LUCIMAR DE SENA SANTOS
27224791,ESCOLA ESTADUAL PROFESSORA ROSALVA PEREIRA VIANA
27224872,ESCOLA DE EDUCACAO BASICA JOSE GONZAGA
27224910,COLEGIO JOAO E MARIA
27224929,ESCOLA TECNICA DE SAUDE PROFESSORA VALERIA HORA
27224953,COLEGIO N SRA DA ROSA MISTICA
27224996,CENTRO PEDAGOGICO EDUCAR E CONSTRUIR -CPEC
27225003,CETS - CENTRO DE ESTUDO TECNICO EM SAUDE LTDA
27225011,ESCOLA MUNICIPAL PROFESSORA ELMA MARQUES CURTI
27225020,ESCOLA MARTINS OLIVEIRA
27225038,COLEGIO O MUNDO FANTASTICO
27225283,CMEI PROFESSORA MARIA NILDA DOS SANTOS SILVA
27225291,CMEI PROFESSORA RUTH BRAGA QUINTELA CAVALCANTE
27225348,CMEI PROFESSOR PAULO FREIRE
27225542,ESCOLA MUNICIPAL PROFESSOR PETRONIO VIANA
27225569,ESCOLA ESTADUAL PROFª MARIA DAS GRACAS DE SA TEIXEIRA
27225674,ESCOLA ESTADUAL MARIA SALETE GUSMAO DE ARAUJO
27225682,ESCOLA ESTADUAL PROFESSORA ANAIAS DE LIMA ANDRADE
27225879,ESCOLA MUNICIPAL PROFESSOR AURELIO BUARQUE DE HOLANDA FERREIRA
27225909,COLEGIO ADVENTISTA DE MACEIO
27225950,COLEGIO SANTISSIMA
27225968,ESCOLA ESTADUAL GERALDO MELO DOS SANTOS
27225984,COLEGIO NOSSA SENHORA DA CONCEICAO APARECIDA
27226115,COLEGIO MARIA MONTESSORI
27226182,NUCLEO DE DESENVOLVIMENTO INFANTIL NDI
27226212,ESCOLA DE ENFERMAGEM SANTA JULIANA
27226220,COLEGIO SAO LUCAS
27226271,ESCOLA ESTADUAL PROFª BENEDITA DE CASTRO LIMA
27226298,ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA II
27226301,ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA IV
27226360,ESCOLA MUNICIPAL PROFESSORA GERUZA COSTA LIMA
27226379,ESCOLA MUNICIPAL FREI DAMIAO
