CO_ENTIDADE,NO_ENTIDADE
26035120,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA OSA SANTANA DE CARVALHO
26035138,ESCOLA PROFESSORA WILMA WZELY CUNHA COELHO AMORIM
26035146,ESCOLA PROFESSORA ADELINA ALMEIDA
26035154,ESCOLA MUNICIPAL PROFESSORA MARIA ODETE SAMPAIO GOMES
26035243,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS
26035251,ESCOLA FRANCISCO XAVIER DOS SANTOS
26035286,ESCOLA MUNICIPAL PROFESSORA MAROQUINHA
26035294,ESCOLA MUNICIPAL RICARDO SOARES COELHO
26035308,CENTRO MODERNO DE EDUCACAO DE PETROLINA
26035316,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA JOAO FERREIRA GOMES
26035340,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ANTONIO CASSIMIRO
26035367,ESCOLA MUNICIPAL JOAO BATISTA DOS SANTOS
26035375,ESCOLA MUNICIPAL FELIX MANOEL DOS SANTOS
26035413,ESCOLA MUNICIPAL HILARIO RODRIGUES DA COSTA
26035430,ESCOLA MUNICIPAL JOAQUIM FRANCISCO DA COSTA
26035502,ESCOLA ANTONIO NUNES DOS SANTOS
26035537,ESCOLA CASTRO ALVES
26035545,COLEGIO ENCONTRO LTDA
26035553,ESCOLA ESTADUAL DE APLICACAO PROFESSORA VANDE DE SOUZA FERREIRA
26035561,ESCOLA DOM ANTONIO CAMPELO
26035600,ESCOLA DE REFERENCIA EM ENSINO MEDIO GERCINO COELHO
26035642,ESCOLA MUNICIPAL PROFESSORA LUCIA MOREIRA DE LIMA SOUZA
26035650,ESCOLA MUNICIPAL ESTEVAO RODRIGUES COELHO
26035693,ESCOLA MUNICIPAL MAE VITORIA
26035707,ESCOLA MUNICIPAL SAO JOSE
26035715,COLEGIO MANANCIAL
26035731,ESCOLA MUNICIPAL 21 DE SETEMBRO
26035880,ESCOLA MUNICIPAL JACOB FERREIRA
26035901,ESCOLA MUNICIPAL JOSE MARTINS DE DEUS
26035928,ESCOLA MUNICIPAL NOSSA SENHORA RAINHA DOS ANJOS -CAIC
26035979,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PADRE LUIZ CASSIANO
26036002,ESCOLA PEQUENO PRINCIPE
26036010,ESCOLA POETA JOSE RAULINO SAMPAIO
26036037,ESCOLA PROFESSOR SIMAO AMORIM DURANDO
26036045,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR HUMBERTO SOARES
26036070,SORRISO COLEGIO E CURSO
26036096,IF SERTAO-PE - CAMPUS PETROLINA
26036118,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JESUINO ANTONIO DAVILA
26036134,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NUCLEO DE MORADORES 11
26036150,ESCOLA MUNICIPAL LAURA VICUNA
26036169,ESCOLA MANOEL MARINHO
26036177,ESCOLA NUCLEO DE MORADORES - 6
26036193,ESCOLA NUCLEO DE MORADORES-7
26036207,ESCOLA ERIKA THAYNARA DA SILVA LEITE
26036215,ESCOLA NUCLEO DE MORADORES - 9
26036223,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NOSSA SENHORA APARECIDA
26036266,ESCOLA SAO JOSE - PETROLINA
26036274,ESCOLA CECILIA MEIRELES
26036282,ESCOLINHA MONICA
26036320,CENTRO EDUCACIONAL IMPACTO
26036339,EDUCAR CENTRO EDUCACIONAL LTDA -ME
26036371,CENTRO EDUCACIONAL RACHEL DE QUEIROZ
26036401,SESI PETROLINA
26036541,ESCOLA MUNICIPAL TENENTE JESSE
26036754,ESCOLA MUNICIPAL JOAO FERREIRA GOMES
26036762,ESCOLA MUNICIPAL JOAO NETO
26036800,ESCOLA MUNICIPAL JOSE CICERO DE AMORIM
26036851,ESCOLA MUNICIPAL MANOEL JANUARIO RODRIGUES
26036916,ESCOLA MUNICIPAL PROFESSOR RICARDO RODRIGUES DE MIRANDA
26037033,ESCOLA MUNICIPAL FRANCISCO JOAQUIM DE SOUZA
26037106,ESCOLA MUNICIPAL DR JOSE ARAUJO DE SOUZA
26132028,ESCOLA ANA NERY SC LTDA
26132057,EDUCANDARIO MONTEIRO LOBATO
26132064,CENTRO DE EDUCACAO E ARTE EDUCART
26132106,CENTRO EDUCACIONAL ALZENIRA CARVALHO
26132168,ESCOLA AMPLIAR
26132220,CENTRO EDUCACIONAL ARISTOTELES
26136570,ESCOLA MUNDO ATIVO
26136619,ESCOLINHA ANGELO FRANCISCO DE ARAUJO
26136996,COLEGIO RUTH ROCHA
26137240,CENTRO COMUNITARIO EXERCITO DE SALVACAO
26137640,CENTRO EDUCACIONAL APRENDIZ
26138875,ANEXO I DO COLEGIO DA POLICIA MILITAR PETROLINA
26140128,ESCOLA FERNANDO IDALINO BEZERRA
26140160,ESCOLA MUNICIPAL PROFESSORA LAURITA COELHO LEDA FERREIRA
26140179,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL ENEIDE COELHO PAIXAO CAVALCANTI
26140217,CENTRO MUNICIPAL DE EDUCACAO INFANTIL GABRIEL MOREIRA
26140241,ESCOLA MUNICIPAL LUIZ RODRIGUES DE ARAUJO
26140292,ESCOLA MUNICIPAL PAULO FREIRE
26140306,ESCOLA MUNICIPAL MARIA DAS GRACAS DE SOUZA
26140349,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSO ESPACO
26140659,CENTRO EDUCACIONAL LUMINAR LTDA
26140675,EDUCANDARIO INFANTIL SONHOS DOURADOS
26140683,ESCOLA JUDITE MARIA
26140691,ESCOLA STELA MARIS
26140705,ESCOLA TANCREDO NEVES
26140829,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE ALMEIDA DA SILVA
26141116,CENTRO EDUCACIONAL ORIGENES LESSA
26141221,ESCOLA MUNICIPAL JOSE RIBEIRO DA SILVA
26141515,ESCOLA DOMINGO SAVIO - APAE
26142775,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA DE LOURDES OLIVEIRA DE ALMEIDA
26144352,COLEGIO PROFESSOR SIMAO LTDA
26147122,ESCOLA UNIVERSO COLORIDO LTDA - ME
26147130,ESCOLA PEQUENO POLEGAR
26147149,ESCOLA NOVA ALIANCA
26147181,ESCOLA MUNICIPAL PROFESSORA ZELIA MATIAS
26147203,ESCOLA MUNICIPAL JOAO RODRIGUES DE MACEDO
26148269,ESCOLA MUNICIPAL PROFESSORA ELIETE ARAUJO DE SOUZA
26152312,ESCOLA MUNICIPAL MARECHAL RONDON
26152339,ESCOLA MUNICIPAL VALDEMAR BARBOSA SILVA
26152355,ESCOLA MUNICIPAL SENADOR JOSE COELHO
26152428,ESCOLA MUNICIPAL GUIDO ALVES CARDOSO
26152436,ESCOLA MUNICIPAL PROFESSORA ANETE ROLIM DE ALBUQUERQUE GOMES
26152452,ESCOLA MUNICIPAL MOISES BARRETO DOS SANTOS
26152460,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL SAO DOMINGOS SAVIO
26152479,ESCOLA MUNICIPAL JULIA ELISA COELHO
26152487,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL RUBEM AMORIM ARAUJO
26152495,ESCOLA MUNICIPAL PROFESSOR JOSE JOAQUIM
26152703,ESCOLINHA LIRIO DOS VALES
26152720,ESCOLA CIRCULO DE GIZ
26153831,CRECHE CHAPEUZINHO VERMELHO
26153840,COLEGIO E CURSO ANTONIO DAVI
26153858,ESCOLINHA JOSE ALEIXO
26153866,CENTRO EDUCACIONAL ALTERNATIVO
26153874,ESCOLA ANA SOARES LTDA
26154145,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA TERESA BRENNAND COELHO
26154331,CENTRO EDUCACIONAL ESTELITA MARTINS
26155605,ESCOLA MUNICIPAL MANSUETO DE LAVOR
26155613,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL CAMILA BRANCO DE ALMEIDA
26156180,COLEGIO ESTER MARTINS
26156440,ESCOLA NOSSA SENHORA DO PERPETUO SOCORRO
26157853,EDUCANDARIO CANDIDO PORTINARI
26160080,CENTRO EDUCACIONAL MARIA DO SOCORRO MARTINS ARAUJO
26160110,COLEGIO DESAFIO SISTEMA DE ENSINO
26161907,COLEGIO VANGUARDA LTDA
26162121,ESCOLA PEQUENO SABIO
26162148,VIVENCIA CENTRO EDUCACIONAL
26162156,SABER EDUCACAO INFANTIL E ENSINO FUNDAMENTAL
26162717,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL DANIEL BERG
26168260,ESCOLA FAVO DE MEL
26168286,ESCOLA SABERES DA VITORIA
26168294,EDUCANDARIO ROSA DE SHAROM
26168359,ESCOLA MUNICIPAL PROFESSOR NICOLAU BOSCARDIN
26168375,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PADRE ZEQUINHA
26168405,ESCOLA DANIEL BERG
26168413,ESCOLA MUNICIPAL PROFESSORA MARIA ELZA MACEDO QUEIROZ
26168430,CENTRO EDUCACIONAL JORGE AMADO
26168448,EDUCANDARIO ALMEIDA GARRETT
26168456,EDUCANDARIO ALBERTO DE OLIVEIRA
26168464,CENTRO EDUCACIONAL BATISTA
26168472,COLEGIO RABISC LTDA
26168499,ESCOLA CASTRO ALVES UNIDADE SATELITE
26168502,SESC SERVICO SOCIAL DO COMERCIO
26168537,ESCOLA ANTONIA MARIA DA CONCEICAO
26168898,NOVAES E NASCIMENTO LTDA - COLEGIO INTERATIVO
26168979,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PEDACINHO DO CEU
26170086,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MARIA ANTONIA
26170094,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE TIA GENI
26170108,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MARIANA VITORIA
26170140,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE ISABEL MARIANO
26170159,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MUNDO ENCANTADO
26170183,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE FLORESCER
26170213,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE RONALDO SILVA
26170221,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE LAR SAO TIAGO
26170248,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE TIA COTINHA
26170442,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CICERA MARIA DA SILVA
26170574,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE NOSSO LAR
26170809,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JOSEFA GREGORIO MARTINIANO
26171171,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CRIANCA ESPERANCA
26171368,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JOANA ANTONIA DA SILVA
26171872,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE LAR CRIANCA FELIZ
26171902,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE FABIO NOGUEIRA
26172658,COLEGIO FUTURO
26172666,ESCOLA MARIA DAS NEVES
26172674,CENTRO EDUCACIONAL ALFA
26172690,EDUCANDARIO CRIARTE
26176815,ESCOLA MUNICIPAL OSORIO LEONIDAS DE SIQUEIRA
26176823,ESCOLA FRANCISCO ANTONIO DINIZ
26176840,SENAC-SERVICO NACIONAL DE APREDIZAGEM COMERCIAL
26176858,ESCOLINHA A MAGIA DO SABER
26177790,ESCOLA ESTADUAL BENTO XVI
26177927,ESCOLA MALAQUIAS MENDES DA SILVA
26178095,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLEMENTINO COELHO
26178346,ESC TECNICA SENAI PETROLINA
26180049,ESCOLA MUNICIPAL PROFESSORA LUIZA DE CASTRO FERREIRA E SILVA
26180294,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CELIA REGINA GONCALVES DA SILVA CARVALHO
26180308,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE IRMA MARIA ARAUJO DA SILVA
26180316,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CAMINHO DO SABER
26180359,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE RECANTO FELIZ
26180375,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE SONHO DE CRIANCA
26180391,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE EURANIVA DO NASCIMENTO
26180405,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PINGO DE SABEDORIA
26180421,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE EUGENIA FERREIRA
26180430,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE VOVO GERMANO BEZERRA
26180448,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PEQUENOS E BRILHANTES
26180456,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE VOVO GRACA
26180464,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE TIA PENHA
26180480,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE TIA MONICA
26180529,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE ARCO IRIS
26180537,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE RAIO DE LUZ
26180596,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PROFESSORA ROSE
26180634,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MARIA LUISA NOGUEIRA FERREIRA DA SILVA
26180995,ESCOLA MUNICIPAL MARIA SOLEDADE ALVES
26181045,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE ESTRELAS BRILHANTES
26181053,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CANTINHO DO SABER
26181070,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PASSO FIRME
26181126,ESCOLA MUNICIPAL MARIA CLARA MACHADO
26181495,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE ITALO RAFAEL PEREIRA DE MOURA
26181525,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE NOVA GERACAO
26181533,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE SEMEANDO O SABER
26181541,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CANTINHO DA FELICIDADE
26181568,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE NOSSA SENHORA MARIA AUXILIADORA
26181592,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROINFANCIA HILDETE LUSTOSA CANTARELLI CAVALCANTI
26181606,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROINFANCIA JOAO DE DEUS
26182300,HOTELZINHO E BERCARIO MUNDO DOS PIMPOLHOS
26182327,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE SONHO MEU
26182351,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE VO ENGRACIA
26182360,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MARIA GOMES COSTA
26182378,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MARIA DE LOURDES ALVES DE LIMA
26182416,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MARIA LUCIA DIOGO
26182424,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JOSE VENANCIO
26182459,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PROF MARILIA DE CASTRO MACEDO CONSTANTINO
26182467,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CANTINHO MARIA LINS
26182483,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE ESTRELA MAIOR
26182688,HOTELZINHO ESTRELA UNICA
26182700,CASA DO SABER CRECHE E EDUCACAO INFANTIL
26182718,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE INGRID E GABRIEL
26183218,ESCOLA DE FORMACAO TECNICA DE SAUDE DRA VALQUIRIA SATURNINO
26183870,COMPLEXO EDUCACIONAL FERREIRA E SILVA
26184540,BDM CURSOS TECNICOS LTDA ME
26184656,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JESUS PEQUENINO
26184664,CENTRO PROFISSIONALIZANTE TECNICO LTDA - CEPROTEC
26185245,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO NUNES CORCINO
26185253,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROINFANCIA IRMA DOURADO
26185261,ESCOLA MUNICIPAL ARIANO SUASSUNA
26185270,ESCOLA MADRE TEREZA DE SALDANHA
26185288,ESCOLA MUNICIPAL EDUARDO CAMPOS
26185296,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE SANTA TEREZINHA DO MENINO JESUS
26185300,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE SANTA LUISA DE MARILLAC
26185326,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JARDIM DA INFANCIA
26185440,INSTITUTO INTEGRADO DE EDUCACAO SOCIAL DO BRASIL
26185571,HOTELZINHO CRISTAL
26185733,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROINFANCIA TEREZA MARIA DE AMORIM
26186160,ESCOLA MUNICIPAL JOSEFA IZABEL SENA
26186179,ESCOLA MUNICIPAL PATRICIA DUARTE RIBEIRO
26186187,ESCOLA MUNICIPAL MARECHAL MASCARENHAS DE MORAES
26186195,CENTRO MUNICIPAL DE EDUCACAO INFANTIL WALLISSON PEDRO SOUZA DE SA
26186225,COLEGIO MOTIVO
26186497,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE DONA DUZINHA
26186500,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE ESPACO BRINGEL
26186519,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE BENEDITO BARBOSA DOS SANTOS
26186527,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE GABRIEL BARBOSA DA SILVA
26186977,HOTELZINHO MONTEIRO LOBATO
26186993,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JURANDIR SILVA MOURA
26187035,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE TIO JOAQUIM
26187116,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RAIMUNDA BENTA DE JESUS
26187124,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA CINOBE
26187132,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA RITA AMORIM
26187140,CENTRO MUNICIPAL DE EDUCACAO INFANTIL IARA CRISTINA DOS SANTOS
26187159,COLEGIO PLENUS PETROLINA
26187167,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE VOVO LIRA
26187183,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PROFESSORA CLEIA OLIVEIRA SILVA
26187191,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JUDITE MARIA DOS SANTOS
26187205,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE BALAO MAGICO
26187213,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CLAUDIANA BARBOSA DE SOUZA
26187221,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE GILMARA LACERDA
26187230,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PEQUENO SAMUEL
26187248,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE LUIZ SATURNINO DE LIMA
26187256,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE AQUARELA DAS LETRAS
26187264,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MUNDO FELIZ
26187272,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PEQUENOS APRENDIZES
26187280,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE PROFESSORA IZABEL CRISTINA DE OLIVEIRA
26187299,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE VOVO JULIA
26187302,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE FLOR DE LIZ
26187396,ESCOLA DE EDUCACAO INFANTIL PLENUS JUNIOR
26187523,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CONVIVER E CRESCER
26187540,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CREUZA RODRIGUES
26187558,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOANA LIMA DA SILVA
26187574,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE SANTA CATARINA DE LABOURE
26187965,ESCOLA TECNICA ESTADUAL PROFESSORA MARIA WILZA BARROS DE MIRANDA
26187973,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EVANIRA DE SOUZA DIAS
26188058,CENTRO MUNICIPAL DE EDUCACAO INFANTIL OSORIO LEONIDAS DE SIQUEIRA
26188384,CENTRO MUNICIPAL DE EDUCACAO INFANTIL HONORINA HELENA DA SILVA
26188392,ESCOLA MUNICIPAL JOAO NUNES
26188406,ESCOLA MUNICIPAL PROFESSORA SIRLANEA ALVES MARTINS
