CO_ENTIDADE,NO_ENTIDADE
25069012,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA BENEVIDES DE AQUINO
25069020,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA EULALIA CANTALICE
25069039,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL NAZILDA DA CUNHA MOURA
25069063,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SEBASTIAO BEZERRA BASTOS
25069071,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SERGIO LUIZ DE MELO GOMES
25069080,ESCOLA MUNICPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOVENTINA MARIA DE PONTES
25069098,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL AMALIA TEIXEIRA DE CARVALHO
25069101,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTTAL AMALIA FREIRE DE PONTES
25069110,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FERREIRA DE SOUZA
25069217,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PAULO BRANDAO CAVALCANTE FILHO
25069225,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTEL RAYMUNDO ASFORA
25102680,CRECHE ANA LUCIA DOS SANTOS ALBUQUERQUE
25102775,EDUCANDARIO BRANCA DE NEVE
25104217,EDUCANDARIO SANTA LUCIA
25109588,EDUCANDARIO ALEGRIA DE SABER
25111590,SOCIEDADE GUARABIRENSE DE EDUCACAO LTDA
25111787,EDUCANDARIO REINO DO APRENDER
25111795,INSTITUTO EDUCACIONAL ESTRELA DA MANHA
25114891,EDUCANDARIO CRIANCA FELIZ
25116541,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JUBERLITA PEREIRA DA COSTA
25116568,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FLORENTINO DA COSTA
25116584,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDIVARDO TOSCANO
25116690,CENTRO DE EDUCACAO INFANTIL LAVINIA MARIA MOURA RIBEIRO BARBOSA
25116711,CENTRO DE EDUCACAO INFANTIL LIA BELTRAO
25116720,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DOM HELDER CAMARA
25119087,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL RAUL DE FREITAS MOUSINHO
25120255,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO GALDINO GUEDES
25120263,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ASCENDINO TOSCANO DE BRITO
25120328,CRECHE MARIA AUGUSTA DE MIRANDA
25121383,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ALCIDES MANOEL DA SILVA
25121413,EXECUTIVO COLEGIO E CURSO
25121731,EDUCANDARIO MARIA CLARA MACHADO
25121820,EDUCANDARIO REI DAVI
25122185,CENTRO DE EDUCACAO INFANTIL MARIA JOSE DA COSTA BORGES
25122215,CENTRO DE EDUCACAO INFANTIL JEANE CRISTINA DO NASCIMENTO GOMES
25123424,SERVICO SOCIAL DO COMERCIO
25125150,CENTRO EDUCACIONAL EVANGELICO PASTOR ANTONIO PETRONILO DOS SANTOS
25125923,IFPB - CAMPUS GUARABIRA
25126466,ESCOLA MUNICIPAL ANTONIO PAULINO BATISTA
25126474,CENTRO DE EDUCACAO INFANTIL SAO MIGUEL - AMECC
25126482,CENTRO DE EDUCACAO INFANTIL AUGUSTO VARELA TOSCANO DE BRITO
25127497,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PROF EDGARDO JULIO
25128159,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA DA PIEDADE MEDEIROS PAIVA
25130161,ECIT GUARABIRA DOM MARCELO PINTO CARVALHEIRA
25130471,CENTRO DE EDUCACAO INFANTIL EUSA BELARMINO DOS SANTOS LIMA
25130587,CREI - MARIA DO CARMO TORRES TOSCANO
25237802,COLEGIO BETESDA
