CO_ENTIDADE,NO_ENTIDADE
24068420,ESCOLA MUNICIPAL DE 1º GRAU CANTINHO DO SABER
24068438,CENTRO MUNICIPAL DE ENSINO INFANTIL MARIA LALA DA COSTA
24068446,CE INFANTIL E FUND PROF IVANALDO DE FRANCA LIMA
24068462,CENTRO EDUCACIONAL AMADEUS
24068489,ESC MUL 1 GRAU VER S PRUDENCIO DE LIMA
24069078,JARDIM ESCOLA APRENDENDO A VIVER
24069116,CENTRO MUNICIPAL DE ENSINO INFANTIL COTEMINAS
24069850,ESC MUN VEREADOR AILDO MENDES
24069957,CENTRO EDUC PRE ESC HAMILTON S JUNIOR
24071480,EM 1º GRAU JOAQUIM VICTOR DE HOLANDA
24071960,CENTRO EDUCACIONAL POTI CAVALCANTI
24072060,ESCOLA ESTADUAL JOSE VIEIRA
24073946,INSTITUTO DIMENSIONAL EDUCRIARTE
24073954,ESC MUL DE ENS FUND FCO POTIGUAR CAVALCANTE
24074527,EDUCANDARIO AMARANTE
24074578,CENTRO EDUCACIONAL SANTA CLARA
24079480,EM MAURICIO FERNANDES DE OLIVEIRA
24079642,COLEGIO E CURSO BRASIL
24080748,ESCOLA ESTADUAL VEREADOR JOSE MOACIR DE OLIVEIRA
24082074,ESCOLA UNIVERSIDADE DA CRIANCA LTDA
24082490,INSTITUTO MARANATA
24083054,IFRN - CAMPUS SAO GONCALO DO AMARANTE
24083585,CRECHE MUNICIPAL ANA CLESIA VARELA
24084700,INSTITUTO EDUCACIONAL SEMPRE FELIZ
24084972,CRECHE MUNICIPAL PROFESSOR LUZENILDO BEZERRA DA SILVA
24084999,COLEGIO MESTRE
24085537,CENTRO MUNICIPAL DE ENSINO FUNDAMENTAL I PROFª MARIA ANTONIA RIBEIRO DA SILVA
24085758,COLEGIO INTERATIVO FONTE DO SABER
24085987,CENTEC-CENTRO DE ENSINO DE TECNOLOGIAS
24086860,CRECHE MUNICIPAL PADRE TIAGO THEISEN
24087386,CEEP CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL RUY PEREIRA DOS SANTOS
24087599,CRECHE MUNICIPAL MARIA ODETE DA SILVA
24087688,ESCOLA PRIMICIAS
24087793,ESCOLA ESTADUAL DE POCO DE PEDRAS
24088099,CENTRO EDUCACIONAL PEQUENOS REIS
24088366,ESCOLA ESTADUAL DE ENSINO MEDIO PROFESSORA IVANI MACHADO BEZERRA
24088749,CRECHE ESCOLA TIA GIL
24089028,ESCOLA INFANTIL NOVA GERACAO
24089036,JARDIM ESCOLA PEQUENO SABIO
24089044,CENTRO EDUCACIONAL VITORIA
24089052,CRECHE ESCOLA PEDACINHO DO CEU
24089060,CRECHE EDUCACIONAL JARDINS
24089079,CENTRO INTEGRADO DE APRENDIZAGEM
24089125,SESI ESCOLA SAO GONCALO DO AMARANTE
24089338,GRAU TECNICO - UNIDADE ZONA NORTE
24089796,ESPACO INFANTIL APRENDER
24089818,DEF CENTRO EDUCACIONAL CRIANCA INTELIGENTE
24089826,CRECHE E BERCARIO PRIMEIROS PASSOS
24090280,CENTRO EDUCACIONAL SEMEAR
24090301,CRECHE ESCOLA ESPACO INFANTIL
24090310,INSTITUTO EDUCACIONAL RENOVACAO
24091200,CENTRO MUNICIPAL DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO
24248207,ESCOLA MUNICIPAL MARIA LOURDES DE LIMA
24279315,ESCOLA LETRAS MAGICAS LTDA
24324302,INSTITUTO BRILHO DO SABER
24330302,CENTRO EDUCACIONAL BELA EMILIA
24331325,INSTITUTO DA CRIANCA
24342300,CENTRO EDUCACIONAL SORRISO DA CRIANCA
24345300,ESCOLA ESTADUAL DE ENSINO MEDIO DO CONJUNTO AMARANTE
