CO_ENTIDADE,NO_ENTIDADE
26109530,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO FERNANDES VIEIRA
26109549,COLEGIO E CURSO JOAO PAULO I
26109581,ESCOLA MUNICIPAL POETA CASTRO ALVES
26109590,ESCOLA LEAO CRUZ
26109603,ESCOLA MUNICIPAL LILIOSA RAMOS
26109620,ESCOLA MUNICIPAL MEDALHA MILAGROSA
26109662,ESCOLA MONTEIRO LOBATO
26109689,ESCOLA MUNICIPAL CHICO MENDES
26109743,ESCOLA MUNICIPAL NOSSA SENHORA DOS PRAZERES
26109760,ESCOLA PARQUE DO RECIFE
26109786,ESCOLA POLICHINELO
26109794,ESCOLA MUNICIPAL RURAL PROFESSOR AUGUSTO DE CASTRO
26109867,ESCOLA SANTA TEREZA
26109875,ESCOLA MUNICIPAL RURAL PROFESSORA ELIZABETH MENEZES
26109891,ESCOLA MUNICIPAL VANIA LARANJEIRA
26109905,ESCOLA MUNICIPAL VIDAL DE NEGREIROS
26109921,ESCOLA NOSSA SENHORA APARECIDA
26109930,ESCOLA TIA LENA
26109956,ESCOLA MUNICIPAL HENRIQUE DIAS
26109964,GRUPO EDUCACIONAL INTEGRAL
26109972,ESCOLA MUNICIPAL ALBERTO SANTOS DUMONT
26109980,ESCOLA BENJAMIN CONSTANT
26110016,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI JABOATAO
26110032,COLEGIO EMILIA FERREIRO
26110059,INSTITUTO EDUCACIONAL JOAO XXIII
26110067,INSTITUTO MATEUS
26110083,UNIVERSO INFANTIL BRANCA DE NEVE
26110091,VIVER CENTRO EDUCACIONAL
26110105,YAPOATAM COLEGIO E CURSO LTDA
26110113,EDUCANDARIO GILBERTO FREYRE
26110130,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL PROFESSORA VALENTINA DE OLIVEIRA FIGUEIREDO
26110148,ESCOLA ALFREDO TENORIO
26110156,ESCOLA MUNICIPAL DAVINO TENORIO
26110180,ESCOLA MINISTRO JOAO ALBERTO
26110199,ESCOLA DE REFERENCIA EM ENSINO MEDIO MURILO BRAGA
26110202,ESCOLA MUNICIPAL ODETTE PEREIRA CARNEIRO
26110210,ESCOLA PARTICULAR THOMAS LIMA
26110229,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ODETE ANTUNES
26110237,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR PETRONIO PORTELA
26110245,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR ADERBAL JUREMA
26110261,ESCOLA MUNICIPAL BELEM DE JUDA
26110270,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MOACYR DE ALBUQUERQUE
26110300,ESCOLA BANDEIRANTE
26110326,ESCOLA MUNICIPAL CECILIA BRANDAO
26110334,ESCOLA MUNICIPAL DEMERY CARNEIRO
26110342,ESCOLA MUNICIPAL JOSE CLAUDINO DA SILVA
26110369,ESCOLA MUNICIPAL MARIA AUGUSTA DUTRA
26110385,ESCOLA MUNICIPAL PEDRO ALVARES CABRAL
26110407,ESCOLINHA TIA BENTA
26110423,INSTITUTO SANTA MARIA
26110431,CENTRO DE ATIVIDADES DR DINIZ PASSOS
26110512,COLEGIO E CURSO NOSSA SENHORA DA PIEDADE
26110547,COLEGIO MUNICIPAL JABOATAO DOS GUARARAPES
26110555,COLEGIO PROFESSORA MARIA DILSA
26110580,COLEGIO PIEDADE LTDA
26110598,COLEGIO PROFESSORA ZULEIDE CONSTANTINO
26110601,EDUCANDARIO CRIANCA FELIZ
26110610,EDUCANDARIO EUCLIDES MARQUES
26110652,CENTRO EDUCACIONAL SABIN
26110660,EDUCANDARIO CARLOS DRUMMOND DE ANDRADE
26110687,EDUCANDARIO HEYDE
26110709,EDUCANDARIO IDEAL
26110725,EDUCANDARIO MARIA JOSE DE SOUZA VICENTE
26110750,EDUCANDARIO PROFª Mª DOLORES DE CARVALHO
26110776,EDUCANDARIO SANTA ANA
26110792,EDUCANDARIO SAO FRANCISCO DE ASSIS
26110806,EDUCANDARIO SAO JORGE
26110814,COLEGIO SANTA JOANA D ARC
26110822,ESCOLA MUNICIPAL OSCAR MOURA
26110830,ESCOLA ADVENTISTA DE PRAZERES
26110849,ESCOLA ALTO DOS GUARARAPES
26110857,ESCOLA ALZIRA DA FONSECA BREUEL
26110873,ESCOLA MUNICIPAL ARNALDO PEIXOTO
26110881,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO SEVERO
26110911,ESCOLA MUNICIPAL CLAUDIO AGRICIO
26110920,ESCOLA COMPOSITOR LUIZ GONZAGA
26110938,ESC DA IGREJA EVANGELICA DO SR JESUS CRISTO
26110954,ESCOLA DOM CARLOS COELHO
26110962,ESCOLA DR MUNICIPAL JOSE LEOPOLDINO
26110970,ESCOLA DE REFERENCIA EM ENSINO MEDIO EDMUR ARLINDO DE OLIVEIRA
26110997,ESCOLA DE REFERENCIA EM ENSINO MEDIO EDSON MOURY FERNANDES
26111012,ESCOLA DE REFERENCIA EM ENSINO MEDIO FELIPE CAMARAO
26111020,ESCOLA DE REFERENCIA EM ENSINO MEDIO HUMBERTO LINS BARRADAS
26111039,ESCOLA IMACULADA CONCEICAO
26111063,ESCOLA MUNICIPAL JOSE CARNEIRO
26111071,ESCOLA JOSE GLICERIO
26111080,ESCOLA MUNICIPAL JOSEFA BATISTA DA SILVA
26111101,ESCOLA MUNICIPAL MARECHAL CASTELO BRANCO
26111110,ESCOLA MUNICIPAL MARIA DE LOURDES RAMOS
26111128,ESCOLA MODERNA SAO DIMAS
26111152,ESCOLA MUNICIPAL NOVA DIVINEA
26111179,ESCOLA MUNICIPAL PAULINO MENELAU
26111195,ESCOLA PEDRO BARROS FILHO
26111209,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BENEDITO CUNHA MELO
26111225,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR EPITACIO ANDRE DIAS
26111233,ESC PROFª CANDIDA DE ANDRADE MACIEL
26111241,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR JOSE NEVES FILHO
26111268,ESCOLA JOAO PAULO I
26111284,ESCOLA VILA JOAO DE DEUS
26111292,ESCOLA MUNICIPAL NICEA CAHU
26111306,ESCOLA SAGRADO CORACAO DE MARIA
26111314,ESCOLA DE REFERENCIA EM ENSINO MEDIO SATURNINO DE BRITO
26111322,ESCOLA SANTA LUCIA
26111330,ESCOLA MUNICIPAL SANTA TEREZA DE AVILA
26111349,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SUPERVISORA MIRIAM SEIXAS
26111357,ESCOLA ZEQUINHA BARRETO
26111373,ESCOLA MUNICIPAL JUDITH FIGUEIROA
26111381,ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA
26111403,ESCOLA DE REFERENCIA EM ENSINO MEDIO ADELAIDE PESSOA CAMARA
26111411,ESCOLA AMOR DIVINO
26111420,ESCOLA OLAVO BILAC
26111446,ESCOLA MUNICIPAL ALUISIO DA CUNHA MORAIS
26111454,ESCOLA ATIVA LTDA
26111470,ESCOLA CATAVENTO
26111497,ESCOLA CONVIVER
26111519,ESCOLA GENTE INOCENTE
26111527,ESCOLA HELENA DE ANDRADE
26111543,ESCOLA MUNICIPAL MARECHAL COSTA E SILVA
26111560,ESCOLA MARIA MONTESSORI
26111578,ESCOLA MUNICIPAL DE TEMPO INTEGRAL NOSSA ESCOLA ANOS FINAIS
26111594,EDUCANDARIO ELSHADAY
26111632,REINO COLEGIO E CURSO
26111640,ESCOLA REINO ENCANTADO
26111659,ESCOLA DIVINA PROVIDENCIA
26111713,CENTRO EDUCACIONAL ARLINDA ROCHA
26111730,ESCOLA SAO LUIS
26111748,ESCOLA MUNICIPAL MARIA FEIJO
26111764,INSTITUTO ANALICE
26111772,INSTITUTO BRASILIA
26111780,INSTITUTO IMACULADA CONCEICAO
26111799,INST EDUCAC STA CATARINA DE ALEXANDRIA
26115786,EDUCANDARIO PRINCESA ISABEL
26132478,ESCOLA ESPACO ABERTO DO SABER
26132532,ESCOLA SINERGIA
26133113,ESCOLINHA ROSA MISTICA
26133172,EDUCANDARIO CANDIDA CAROLINO
26133180,EDUCANDARIO ARCANJO LTDA
26133210,EDUCANDARIO AGAPE
26133765,ESCOLA BARTOLOMEU DE GUSMAO
26133783,ESCOLA MUNICIPAL DJALMA FARIAS
26134425,INSTITUTO EDUCACIONAL MILTON RODRIGUES
26137658,VIDA CENTRO EDUCATIVO INTEGRAL
26137674,EDUCANDARIO RABI DIVINO
26137682,CENTRO EDUCACIONAL MARIA LUCIULA
26137690,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARINALVA MARIA VICENTE
26137739,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROF SIMONE PATRICIA FERREIRA DA SILVA
26137747,ESCOLA MUNICIPAL PROFESSORA EXPEDITA HELENA ALMEIDA DA SILVA
26137755,ESCOLA MUNICIPAL PROFESSOR ALMIR OLIMPIO ALVES
26137950,COLEGIO SOUZA LEAO MEDIO
26138441,ESCOLA NOVA LEAO DINIZ EIRELI
26138450,INSTITUTO ESCOLAR EVANGELICO
26138468,COLEGIO OPCAO
26138565,COLEGIO SANDRA MARIA
26138573,EDUCANDARIO CANDIDO PORTINARI
26138590,PENTAGONO COLEGIO E CURSO
26138638,ESCOLA LAPIS DE COR
26138654,ESCOLA MUNDO INFANTIL
26138662,COLEGIO NOSSA SENHORA DA PENHA
26138697,ESCOLA VIVER FELIZ
26138700,EDUCANDARIO ENMANUELY
26138719,ESCOLA MUNICIPAL RURAL PROFESSORA MENININHA BATISTA
26139111,INSTITUTO EDUCACIONAL OLIVEIRA LIMA
26139138,CENTRO SOCIAL URBANO JOAO DE DEUS
26139146,COLEGIO AVANCAR
26139154,COLEGIO VINICIUS DE MORAES
26139162,COLEGIO BRASILEIRO
26139170,COLEGIO JARDIM DE MARIA
26139383,EDUCAP EDUCACAO E CAPACITACAO PROFISSIONAL
26139766,ESCOLA FREINET
26139774,ESCOLA MONTE PASCOAL
26139936,EDUCANDARIO ANA GORETTI
26139944,ESCOLA CRIANCA ESPERANCA
26139952,COLEGIO BUARQUE DE GUSMAO
26139987,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO
26140004,COLEGIO E CURSO SANTA MONICA
26141825,ESCOLA ESPACO KIDS
26144441,COLEGIO SOUZA LEAO POSITIVO
26144689,ESCOLA MUNICIPAL ANIBAL VAREJAO
26144735,FAZARTE CENTRO EDUCACIONAL LTDA
26144808,COLEGIO NOBRE
26144867,ESCOLA MUNICIPAL NOVA VISAO
26145146,ESCOLA MUNICIPAL ANA FARIAS DE SOUZA
26146282,EDUCANDARIO ANTONIO GONCALVES
26146290,CENTRO EDUCACIONAL SAO FRANCISCO ASSIS
26147580,INSTITUTO CONHECER
26147610,ESCOLA MUNICIPAL POETISA FRANCISCA IZIDORA
26147840,CEMEI SANTO AMARO
26154048,ESCOLA JOAO E MARIA
26154102,ESCOLA CRECHE INTEGRADA
26154110,CENTRO EDUCACIONAL CONSTRUIR
26155028,ESCOLA MUNICIPAL PROFESSOR ORLANDO BRENO
26155036,ESCOLA MUNICIPAL JOSE RODOVALHO
26155044,ESCOLA MUNICIPAL NINA DE OLIVEIRA
26156261,CRECHE MUNDO ENCANTADO
26156270,CRECHE CIRANDA CIRANDINHA
26156288,CEMEI MARCOS FREIRE
26156580,ESPACO EDUCACIONAL ALBUQUERQUE E XAVIER
26156881,COLEGIO E CURSO GUERRA ARAGAO
26156903,ESCOLA IZABEL VERONICA
26157241,EDUCANDARIO MARIA VILANI
26157250,ESCOLA INFANCIA FELIZ
26157276,ESCOLA NOVA ALTERNATIVA
26157373,COLEGIO E CURSO MAGMA
26157446,COLEGIO MULTIVISAO
26157870,COLEGIO E CURSO CANDEIAS
26158116,ESCOLA MUNICIPAL ALBERTO LUIZ RUSSO
26159686,ASSOCIACAO DAS ESCOLAS COMUNITARIAS GUARARAPES
26160552,ESCOLA PASSO INICIAL LTDA
26160595,CENTRO INTEGRADO NAZARENO DE EDUCACAO DA CRIANCA
26160625,CENTRO DE EDUCACAO E CAPACITACAO
26161044,ESCOLA COMUNITARIA MARIA RITA BARRADAS
26161532,GRUPO DE APOIO A CRIANCA E ADOLESCENTE RUA LINHA E
26161567,EDUCANDARIO INFANCIA FELIZ
26161583,EDUCANDARIO KATIA CRISTINA LTDA
26161605,INSTITUTO MONSENHOR VIANA
26161621,INSTITUTO EDUCACIONAL RENASCER
26161648,GRUPO DE MAES MADALENA ARRAES
26161702,LAR DOS PEQUENINOS DE JESUS
26161729,CENTRO COMUNIT DOS MORADOES DA VILA DOS PALMARES
26161745,ASSOCIACAO DOS MORADORES NOVA VIDA
26161761,CLUBE DE MAES NOSSA SENHORA DA CONCEICAO
26161770,GRUPO DE MAES PRINCESA IZABEL
26161834,ESCOLA COMUNITARIA SANTOS COSME E DAMIAO
26161885,ESCOLA COMUNITARIA VERA LUCIA
26161940,CECAL CENTRO EDUC COMUNITARIO ANDRE LUIZ
26163187,CONS MORADORES DO JARDIN NOVO HORIZONTE
26163250,ESCOLA SATHYA SAI DE PERNAMBUCO
26163292,ESCOLA IRACI DE FARIAS RODOVALHO
26163330,ESCOLA COMUNITARIA PEQUENO APRENDIZ
26163349,ASSOC EDUC INST CONSTRUINDO O FUTURO
26163365,GR DE REP DOS FEIRANTES DO JAB DOS GUARARAPES
26163527,ASSOCIACAO DOS MORADORES DA VAQUEJADA
26163810,ESCOLA MARIA FRANCISCA
26164140,EDUCANDARIO ANDREA E SILVA LTDA
26164159,CLUBE DE MAES AMOR E CARIDADE
26164167,EDUCANDARIO ALICERCE
26164175,ASSOCIACAO UNIAO DOS MORADORES DE PIEDADE
26164256,ESCOLA JOAO DE BARROS
26164647,ASSOCIACAO MORADORES DO JARDIM DO NAUTICO
26164663,ESCOLA COMUNITARIA SANTA ESCOLASTICA
26165040,ESCOLA COMUNITARIA JARDIM PRAZERES
26165082,CENTRO DE APOIO AO MENOR
26165090,ESCOLA COMUNITARIA CLOTILDE DURVAL
26165104,ASSOCIACAO DOS MORADORES DE BUENOS AIRES
26165163,CENTRO EDUC E DE ORG COMUNITARIA DA MASSARANDUBA
26165317,UNIVERSIDADE DO ABC
26167301,ESCOLA MUNICIPAL IRACI RODOVALHO
26167310,ASSOCIACAO S O S PESSOAS CARENTES
26167328,ESCOLA COMUNITARIA ARTHUR PLINIO
26167344,INSTITUTO EDUCACIONAL CARMEM QUEIROZ
26167360,ESCOLA ESTRELAR
26167387,ESCOLA MARIA FRANCISCA
26167409,NOVA VISAO COLEGIO E CURSO
26167417,ESCOLA CAVALCANTI FELIX
26167425,EDUCANDARIO PEQUENO PRINCIPE
26167468,ESCOLA CASSIA ARAUJO
26167484,ESCOLA PEDRO CANDIDO
26167492,COLEGIO SANTA INEZ
26167565,EDUCANDARIO MARIA JOSE DE SOUZA VICENTE
26168243,CENTRO PROFISSIONAL ESPECIAL I
26168944,CENTRO EDUCACIONAL ARCA DE NOE
26171252,ASSOCIACAO DE MULHERES DE CAVALEIRO
26171260,ASSOCIACAO DE MORADORES JARDIM
26171279,EDUCANDARIO SAO CAMILO LTDA
26171287,ESCOLA SONIA MARIA GOMES
26171295,EDUCANDARIO CONDE DA BOA VISTA
26171309,ASSOCIACAO DE MAES E CRECHE DE COMPORTA
26171317,CLUBE DE MAES E IDOSAS SENHORAS DAS CANDEIAS
26171325,CENTRO EDUCACIONAL RAVER
26171333,ESCOLA NOSSA SENHORA DO CARMO
26171341,EDUCANDARIO ALDA MARQUES
26171350,COLEGIO E CURSO NOVA ERA
26171376,ASSOCIACAO DOS MORADORES DO LOT GRANDE RECIFE
26171384,COMPLEXO EDUCACIONAL DOS GUARARAPES
26171392,COLEGIO E CURSO GENESIS
26171414,EDUCANDARIO JARDIM PIEDADE
26171430,JOANA DARC BARROS DA SILVA EDUCANDARIO - EDUCANDARIO SAO PEDRO
26171449,ESCOLA INSTITUTO CONHECER
26171457,ESCOLA MUNICIPAL PORTO DA CIDADANIA
26171481,CENTRO DE APOIO AO IDOSO ROSA DE SARON
26171490,ESCOLA ARCO-IRIS
26171546,ESCOLA MUNICIPAL WALFRIDO COELHO
26171554,ESCOLA MUNICIPAL ALAIDE PEDROSA
26172011,COLEGIO SANTA CECILIA
26172089,CENTRO EDUCACIONAL PASSO A PASSO
26172097,ORGANIZACAO EDUCACIONAL SOUZA LEAO
26174707,ESCOLA MUNICIPAL ESTHER CAMPELO
26174715,ESCOLA MUNICIPAL RURAL MARCELO LAFAYETTE
26174723,ESCOLA MUNICIPAL SANTA CATHERINE LABOURE
26174731,ESCOLA MUNICIPAL NOVO HORIZONTE
26174740,ESCOLA MUNICIPAL UBALDINO FIGUEIROA
26174758,ESCOLA MUNICIPAL DJACY GLICERIO
26174812,CENTRO DE EDUCACAO BEBE CONFORTO
26174820,CENTRO INTEGRADO DO SABER LTDA
26174839,ESCOLA CANAA DA ASS ASSIST DE MORAD DE CANDEIAS
26174847,EDUCANDARIO RAIZ DE DAVI
26174855,ESCOLA VIDA NOVA
26174863,ESCOLA ESPACO DA CRIANCA
26174871,ESCOLA SANTA BARBARA
26174880,INSTITUTO EDUCACIONAL SAO LUCAS
26174898,ESCOLA ATUALIZADA
26174901,ESCOLA COMPOSITORA NINA DE OLIVEIRA
26174910,ESCOLA LIRIO DOS VALES
26174928,ESCOLA MOVIMENTO
26174936,ASSOCIACAO MISSIONARIA DA GRACA DE DEUS
26174952,EDUCANDARIO CASTELO BRANCO
26174960,EDUCANDARIO PROGRESSO
26174979,INSTITUTO EDUCACIONAL PENIEL
26175002,CTP APOIO COMUNIT JABOATAO DOS GUARARAPES
26175010,ESCOLA DE OLHO NO FUTURO
26175037,ESCOLA EVOLUIR LTDA
26175045,EDUCANDARIO MINERVINA PESSOA
26175053,ESCOLA FUTURO DO AMANHA
26175061,EDUCANDARIO TIO PATINHAS
26175070,COLEGIO D BARROS
26175088,ESCOLA CRIANCA ESPERANCA
26175096,EDUCANDARIO SANTA LUCIA
26175100,ESCOLA INFANTIL SOLDADINHO DO REI
26175118,ESB EDUCANDARIO SEBASTIAO BARBOSA LTDA
26175126,ESCOLA ENCONTRO INFANTIL
26175142,CENTRO EDUCACIONAL CANDEIAS
26175169,INSTITUTO EDUCACIONAL E SOCIAL BRILHANTE
26175185,INSTITUTO EDUCACIONAL GEORGIA SANTOS
26175193,EDUCANDARIO JUSCELINO KUBITSCHEK
26175207,COLEGIO SANTA CLARA
26175215,COLEGIO CANAA
26175223,ESCOLA PEQUENO PESQUISADOR
26175231,EDUCANDARIO EMANUELY
26175240,EVOLUCAO CENTRO EDUCACIONAL LTDA
26175258,CENTRO EDUCACIONAL ELSHADAY
26175266,ESCOLA NOSSA SENHORA DOS ANJOS LTDA
26175282,INSTITUTO EDUCACIONAL MARIA ROCHA
26175304,ESCOLA EDUCARTE LTDA
26177218,ESCOLA DEUS E AMOR
26177226,EDUCANDARIO XIMENES
26177242,EDUCANDARIO MARIA VILANI
26177250,CENTRO DE APOIO AO IDOSO ROSA DE SARON
26177277,ESCOLA ACADEMIA DO SABER
26177293,ESCOLA ARTE EVOLUIR
26177307,EDUCANDARIO ACONCHEGO DA VOVO
26177315,CENTRO EDUCACIONAL ARTE DO SABER
26177323,EDUCANDARIO PAULO FREIRE
26177331,ESCOLA DA IGREJA EVANGELICA DO SENHOR JESUS
26177340,INSTITUTO EDUCACIONAL VICENTE ARAUJO
26177358,ASSOCIACAO SAO FRANCISCO DE ASSIS
26177510,ESCOLA MUNICIPAL VEREADOR OTAVIO MIRANDA
26177528,ESCOLA MUNICIPAL PROFESSORA RAQUEL GOMES DO NASCIMENTO
26177536,OASIS COLEGIO E CURSO
26177544,ESCOLA ENCONTRO FELIZ
26177560,CENTRO EDUCACIONAL CRISTO REDENTOR
26177579,ESCOLA MUNICIPAL OLAVO BILAC
26177587,ESCOLA MUNICIPAL VALDEMIRO VIEIRA DE ALBUQUERQUE
26177595,ESCOLA MUNICIPAL JOSE CARLOS RIBEIRO
26177692,ESCOLA RUMO AO SABER LTDA
26177765,EDUCANDARIO ALFA RAMOS
26177773,COLEGIO ESPACO 2000
26177854,CENTRO DE ATIVIDADES PEDAGOGICAS FLAVIO BRITO
26177889,ESPACO CULT ALT RUTE AZEVEDO DO JAB DOS GUARARAPES
26177897,CENTRO DE ENSINO TALENTO
26178036,ESCOLA MUNICIPAL SANTA EDWIRGES
26178052,ESCOLA MUNICIPAL RURAL PAULO FREIRE
26178893,INSTITUTO EDUCACIONAL ALMEIDA
26178915,EDUCANDARIO NOSSA SENHORA APARECIDA
26178923,ESCOLA JESUS DE NAZARE
26179040,ASSOCIACAO E ESCOLA COMUNITARIA MARIA LINS WANDERL
26179563,ESCOLA MUNICIPAL PROFESSORA TECLA TEIXEIRA DE ARRUDA
26179571,ESCOLA MUNICIPAL PROFESSORA MARIZIA DOS SANTOS MELO
26179601,CENTRO EDUCACIONAL PROJETO VIVO
26180138,EDUCANDARIO CECILIA MARIA
26180723,COLEGIO MUNDO DA IMAGINACAO
26180731,ESCOLA BEM QUERER
26180782,COLEGIO ATITUDE
26180790,ESCOLA CRISTO REI
26181207,TURMA DO FUTURO
26181380,EDUCANDARIO AMARA MAURICIO
26181460,COLEGIO GUARARAPES
26181746,COLEGIO ANA CAROLINA
26182050,CENTRO EDUCACIONAL MUNDO DO SABER
26182068,EDUCANDARIO PASSOS DA VITORIA
26182246,ESCOLA MUNICIPAL PROFESSORA FRANCISCA ARAUJO DE SOUZA
26182904,MMF CURSOS TECNICOS LTDA
26183110,ESCOLA MUNICIPAL PROFESSOR CARLOS JOSE RIBEIRO JUNIOR
26183129,ESCOLA MUNICIPAL ESTELITA MARIA MENDES
26183137,ESCOLA MUNICIPAL PROFESSORA EUNICE FELIX SILVA
26183145,ESCOLA MUNICIPAL PROFESSORA LUZIANA MARIA PEREIRA
26183188,ESCOLA SARAH KALLEY
26183374,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EDVALDO SEVERIANO DE OLIVEIRA
26183579,ESCOLA PARAISO DAS CRIANCAS
26183838,CEMEI PROFESSORA MARIA DE FATIMA DA SILVA
26184222,FACULDADE DOS GUARARAPES
26184257,GETEC - CENTRO DE GESTAO TECNICA DE JABOATAO DOS GUARARAPES
26184630,NIPTEC CURSOS TECNICOS E PROFISSIONALIZANTES
26184761,IFPE - CAMPUS JABOATAO DOS GUARARAPES
26185393,SERVICO SOCIAL DO COMERCIO SESC PIEDADE
26185407,CENTRO EDUCACIONAL SEMENTE DO SABER
26185652,COLEGIO SOUZA ARAUJO LTDA ME
26185946,ESCOLA TECNICA ESTADUAL ADVOGADO JOSE DAVI GIL RODRIGUES
26185962,ESCOLA TECNICA PARTICULAR II
26186063,CEMEI PROFESSOR LUIZ FERNANDO DE CARVALHO ARCOVERDE
26186071,ESCOLA PROFESSORA MARIA JOSE BEZERRA
26186080,CEMEI SILVIA MARIA DE OLIVEIRA
26186098,ESCOLA PROFESSOR SALVIO SANTOS FARIAS
26186101,ESCOLA GIANE FREITAS DE LIMA
26186292,ESCOLA MUNICIPAL PROFESSORA ODETE GOMES DE MORAIS
26186306,ESCOLA PROFESSORA LENITA RIBEIRO DE CASTRO
26186853,ESCOLA MUNICIPAL ALBENICE MARIA DA SILVA
26187060,CEMEI PROFESSORA MARIA LUZIA RIO LIMA
