CO_ENTIDADE,NO_ENTIDADE
24023680,ESCOLA MUNICIPAL ANTONIO CARLOS DE PAIVA
24023787,UNID DE ENSINO V RAIMUNDO NONATO DE OLIVEIRA
24023833,UNID DE ENSINO III JOAQUIM DELFINO
24023876,UNID DE ENSINO IV RITA DE KASSIA LINHARES
24023906,UNID ENSINO II MARIA GENECI
24075221,JARDIM ESCOLA PROFESSORA RITA FIRMO DE SOUZA
24081299,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS - SCFV - OLHO DAGUA DO BORGES
24083267,ESCOLA MUNICIPAL MARIA DAS DORES DE QUEIROGA
