CO_ENTIDADE,NO_ENTIDADE
27044750,ESCOLA MUNICIPAL DE EDUCACAO BASICA HEVYTON ALVES POSSIDONIO
27044769,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR ANTONIO CAETANO DE MELO
27222586,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO MANUEL MUNIZ SIMOES
27230716,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL VEREADOR LUIZ DE FRANCA NUNES
