CO_ENTIDADE,NO_ENTIDADE
24026590,E ISOLADA PROF ROMULO WANDERLEY ENS FUNDAMENTAL
24026654,ESCOLA MUNICIPAL ESPEDITO ALVES ENSINO FUNDAMENTAL E EDUCACAO INFANTIL
24026697,EM MANOEL MARTINS ENSINO FUNDAMENTAL
24026700,EM MARIA ZELIA ENSINO FUNDAMENTAL
24026760,EM PROFª MARIA ODILA ENSINO FUNDAMENTAL
24026808,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JULIA AMELIA CRUZ
24026832,EM FRANCISCO ALEXANDRE LOPES ENSINO FUNDAMENTAL
