CO_ENTIDADE,NO_ENTIDADE
24047937,CRECHE CASULO SERRA DA FORMIGA
24048011,EM FRANCISQUINHO CAETANO
24048020,EM JOSE ALVES DE LIMA
24048038,EM MONS EXPEDITO MEDEIROS
24048062,ESCOLA MUNICIPAL MANOEL GURGEL DO AMARAL VALENTE
24048070,EM PRES TANCREDO NEVES
24048143,PRE ESCOLAR PROJETO CASULO
24048151,CRECHE MANUTENCAO PEQUENOS QUERUBINS
24074659,EM ANTONIO LINS DE MEDEIROS
24325317,NUCLEO FRANCISCA MARIA DA CONCEICAO - PETI
