CO_ENTIDADE,NO_ENTIDADE
25027166,CRECHE COMUNITARIA ESMERINA TEOTONIO
25027280,EMEIEF JULIO L DE ALMEIDA
25027310,EM EDUC INFANTIL ENSINO FUNDAMENTAL BALSAMO
25027344,ESC MUL PROFº ANTONIO JUVINO DOS SANTOS
25027379,EM CASTELO BRANCO
25027441,EM PE ANCHIETA
25118994,ESCOLA MUNICIPAL MARIA SINHARINHA DE AZEVEDO
