CO_ENTIDADE,NO_ENTIDADE
24027090,ESC MUL CEL JOSE SOARES BILRO
24027138,ESC MUL JOSE AUGUSTO
24027162,ESC MUN JOAO BONIFACIO DA SILVA
24027200,ESC MUL PREF FCO BARBOSA DA CAMARA
24027227,ESC MUL VENANCIO BEZERRA
24027243,EM ANTONIA FERREIRA DE MORAIS
24065307,JARDIM ESCOLA PIMPOLANDIA
24082554,CRECHE ESCOLA JOSE FRANCISCO DO NASCIMENTO
24082562,CRECHE ESCOLA DE CATOLE
24082589,CRECHE ESCOLA ANTONIO JOAO DE SOUZA
24109207,CENTRO DE ATIVIDADE COMPLEMENTAR FRANCISCA FRANCINETE DE LIMA - PETI
