CO_ENTIDADE,NO_ENTIDADE
27029220,ESCOLA DE 1º GRAU SEBASTIAO LINS DE MELO
27029301,ESCOLA MUNICIPAL SANTA CATARINA
27029360,GRUPO ESCOLAR SANTO ANTONIO
27029379,GRUPO ESCOLAR D PEDRO II
27029395,GRUPO ESCOLAR MARECHAL CASTELO BRANCO
27029425,PRE ESCOLAR JULIETA ODETE DE BARROS
27221865,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR LENILDO FERREIRA DA SILVA
27225267,ESCOLA FRANCISCA BARRETO DA SILVA
27230198,MARIA JOAQUINA DA CONCEICAO
